id;nome;codigo;preco;situacao;tipo;unidade;estoque;categoria
16554129923;"CASE RM NOTE 13";"3104000001985";12;A;P;"";23;""
16554128446;"CASE RM 14C";"3104000001986";12;A;P;"";12;""
16554125725;"CASE RM NOTE 12";"3104000001988";12;A;P;"";14;""
16554123967;"CASE SM A06";"3104000001989";12;A;P;"";33;""
16554122860;"CASE MT G71 5G";"3104000001990";12;A;P;"";79;""
16554120916;"CASE RM NOTE 10 PRO";"3104000001991";12;A;P;"";32;""
16554119458;"CASE MT G14";"3104000001992";12;A;P;"";18;""
16554117741;"CASE MT E15";"3104000001993";12;A;P;"";19;""
16554116377;"CASE SM A12";"3104000001994";12;A;P;"";22;""
16554114874;"CASE MT G9 PLAY";"3104000001995";12;A;P;"";3;""
16554113133;"CASE SM A02S";"3104000001996";12;A;P;"";18;""
16554109807;"CASE S20 FE";"3104000001997";12;A;P;"";1;""
16554108318;"CASE MT G04";"3104000001998";12;A;P;"";29;""
16554101093;"CASE SM A13";"3104000002000";12;A;P;"";32;""
16554092243;"CASE TURBO IP 7/8 PLUS";"3104000001860";12;A;P;"";4;""
16554091515;"CASE TURBO IP XS MAX";"3104000001861";12;A;P;"";1;""
16554082923;"CASE BRILHO IP  12";"3104000001859";36;A;P;"";6;""
16554078990;"CASE TURBO IP 13 PRO";"3104000001858";12;A;P;"";36;""
16554063583;"CASE TURBO IP 13 PRO MAX";"3104000001857";12;A;P;"";22;""
16554057725;"CASE STITCH IP 15";"3104000001856";27;A;P;"";2;""
16554049150;"CASE STITCH IP 13 PRO MAX";"3104000001855";27;A;P;"";5;""
16554038597;"CASE STITCH IP 15 PRO MAX";"3104000001854";27;A;P;"";7;""
16554029490;"CASE STITCH IP 15  PRO";"3104000001853";27;A;P;"";12;""
16554023903;"CASE STITCH IP 14 PRO MAX";"3104000001852";27;A;P;"";2;""
16554020921;"CASE STITCH IP 14 PRO";"3104000001851";27;A;P;"";16;""
16554010713;"CASE STITCH IP 16 PRO";"3104000001850";27;A;P;"";20;""
16554000891;"SPACE TRANSP IP 12 PRO MAX";"3104000001849";12;A;P;"";80;""
16553999539;"SPACE TRANSP  IP 15";"3104000001848";12;A;P;"";9;""
16553997451;"CASE STITCH IPHONE 13";"3104000001847";27;A;P;"";4;""
16553759303;"SPACE 14 PRO MAX";"3104000001841";12;A;P;"";11;""
16553758274;"CASE BRILHO IP 14";"3104000001840";36;A;P;"";8;""
16553739261;"SPACE COR IP 12 PRO MAX";"3104000001839";12;A;P;"";60;""
16553723894;"LABUBU";"3104000001838";45;A;P;"";0;""
16553693217;"CASE IP 16";"3104000001837";12;A;P;"";45;""
16553691862;"CASE IP 12 PRO MAX";"3104000001836";12;A;P;"";227;""
16553690476;"CASE IP 13 PRO MAX";"3104000001835";12;A;P;"";187;""
16553689249;"CASE IP 12";"3104000001834";12;A;P;"";113;""
16553662604;"CASE IP 15 PRO MAX";"3104000001833";12;A;P;"";108;""
16553660178;"CASE IP 15 PRO";"3104000001832";12;A;P;"";43;""
16553592407;"CASE IP 13";"3104000001831";12;A;P;"";133;""
16553591695;"CASE IP 7/8G";"3104000001830";12;A;P;"";79;""
16553573671;"CASE IP 14";"3104000001829";12;A;P;"";166;""
16553556667;"CASE IP 15";"3104000001828";12;A;P;"";77;""
16553550177;"PROMOÇAO MAQUIAGENS";"3104000001827";6;A;P;"";-3;""
16553499036;"SPACE COR IP 11";"3104000001826";12;A;P;"";27;""
16553497747;"SPACE COR IP 15";"3104000001825";12;A;P;"";35;""
16553497058;"SPACE COR IP 14";"3104000001824";12;A;P;"";12;""
16553496065;"SPACE COR IP 12";"3104000001823";12;A;P;"";22;""
16553494368;"SPACE COR IP 14 PRO MAX";"3104000001822";12;A;P;"";42;""
16553396930;"SPACE TRANSP IP  XR";"3104000001821";12;A;P;"";27;""
16553392014;"SPACE TRANSP IP 11";"3104000001820";12;A;P;"";50;""
16553388148;"SPACE TRANSP IP 7 PLUS";"3104000001819";12;A;P;"";24;""
16553386606;"SPACE TRANSP IP 14 PRO MAX";"3104000001818";12;A;P;"";42;""
16553385737;"SPACE TRANSP IP 14";"3104000001817";12;A;P;"";39;""
16553381841;"SPACE TRANSP IP 12";"3104000001816";12;A;P;"";46;""
16553376773;"SPACE TRANSP IP 13";"3104000001815";12;A;P;"";56;""
16553373216;"KIT SABONETERA";"3104000001814";36;A;P;"";1;""
16553075318;"CASE BRILHANTE 16 PRO";"3104000001811";36;A;P;"";26;""
16552745711;"CASE BRILHANTE 16";"3104000001807";36;A;P;"";0;""
16552745344;"CASE BRILHANTE 15 PRO MAX";"3104000001806";36;A;P;"";13;""
16552745032;"CASE BRILHANTE 15 PRO";"3104000001805";36;A;P;"";10;""
16552744656;"CASE BRILHANTE IPHONE 15";"3104000001804";36;A;P;"";24;""
16552744233;"CASE BRILHANTE 14 PRO MAX";"3104000001803";36;A;P;"";2;""
16552743607;"CASE BRILHANTE IPHONE 14";"3104000001802";36;A;P;"";7;""
16552722186;"CASE IPHONE IP 15 PRO MAX";"3104000001798";12;A;P;"";15;""
16552717058;"CASE VIDRO 16 PRO MAX";"3104000001797";24;A;P;"";8;""
16552713233;"CASE BRILHO 15 PRO MAX";"3104000001796";36;A;P;"";8;""
16552709078;"VIBRADO SEXY PROMOÇAO";"3104000001795";17;A;P;"";1;""
16552706747;"CASE BRILHO PRO MAX 16";"3104000001794";36;A;P;"";40;""
16552703447;"CASE PRO MAX 16";"3104000001793";12;A;P;"";81;""
16552599988;"CASE BRILHANTE IPHONE 13";"3104000001791";36;A;P;"";5;""
16552599298;"CASE BRILHANTE 12 PRO";"3104000001790";36;A;P;"";9;""
16552598181;"CASE BRILHANTE IPHONE XR";"3104000001789";36;A;P;"";4;""
16552589995;"CASE SPACE IPHONE 16";"3104000001788";12;A;P;"";49;""
16552532819;"CASE BRILHO 16 PRO MAX";"3104000001787";36;A;P;"";0;""
16552481082;"CASE BRILHO IPHONE 16";"3104000001786";36;A;P;"";66;""
16552393181;"KIT ADESIVO COM 10";"3104000001783";12;A;P;"";37;""
16552243987;"CAPA  P/ IPHONE";"3104000001784";48;A;P;"";1;""
16552009574;"SUPORTE MULTIFUNCIONAL 360";"3104000001782";12;A;P;"";65;""
16551639364;"COLHER ESQUILO";"3104000001781";12;A;P;"";2;""
16551203960;"LUMINARIA FIO NEON";"3104000001780";12;A;P;"";18;""
16551119473;"BOLSA POP IT INF";"3104000001779";24;A;P;"";15;""
16550820638;"BOMBA DE AR ELETRICA";"3104000001778";48;A;P;"";-4;""
16550796189;"POPET ELETRONICO";"3104000001776";12;A;P;"";0;""
16550620533;"GALHO DE FLOR GOLD";"3104000001774";17;A;P;"";642;""
16550107417;"CHAPEU BABY";"3104000001773";12;A;P;"";7;""
16549903864;"MARCA TEXTO PROMOÇAO";"3104000001772";6;A;P;"";1;""
16549214652;"KIT TARRACHINHA NAO USAR";"3104000001771";12;A;P;"";1;""
16549090567;"PROTETOR SOLAR P/CARRO";"3104000001770";12;A;P;"";3;""
16548988371;"KIT LIVRO + CANETA  BOBBIE GOODS";"3104000001768";50;A;P;"";-34;""
16548968968;"PRESERVATIVO SEXY";"3104000001767";12;A;P;"";0;""
16548966740;"BALA ELETRIZANTE";"3104000001766";12;A;P;"";8;""
16548864560;"BOLSINHA BOBBIE GOLD";"3104000001765";8;A;P;"";0;""
16548862945;"KIT BORBOLETA";"3104000001764";12;A;P;"";9;""
16548609134;"MINI MAQUINA D/ COSTURA";"3104000001763";36;A;P;"";15;""
16548480095;"GALINHA BRINQUEDO PET";"3104000001762";12;A;P;"";26;""
16548431303;"GRAVATA HALLOWEEN";"3104000001761";12;A;P;"";19;""
16548295694;"ARQUINHO MINEY LED";"3104000001760";17;A;P;"";12;""
16548161126;"IMAGEM NOSSA D/ GRAÇAS";"3104000001758";48;A;P;"";27;""
16547842693;"CORTINA METALIZADA";"3104000001757";24;A;P;"";134;""
16547839211;"CANETA 2 POR 12";"3104000001756";12;A;P;"";96;""
16547789239;"MANTA PAPETE";"3104000001755";24;A;P;"";1;""
16547788206;"PLUG M GOLD";"3104000001754";36;A;P;"";16;""
16547785264;"BOTINHA SILICONE PET";"3104000001752";24;A;P;"";19;""
16547782388;"MINI PESCARIA INF";"3104000001753";12;A;P;"";4;""
16547683816;"IMAGEM SAO JOSE";"3104000001751";36;A;P;"";51;""
16547679083;"NOSSA SENHORA DE FATIMA";"3104000001750";36;A;P;"";1;""
16547657918;"LAMPADA LED COM CONTROLE";"3104000001749";48;A;P;"";17;""
16547652352;"IMAGEM SAO MIGUEL ARCANJO";"3104000001748";36;A;P;"";9;""
16547487664;"SAIA TULE FITINHA";"3104000001747";24;A;P;"";5;""
16547481274;"FAIXA NARUTO";"3104000001746";17;A;P;"";1;""
16547264306;"FANTASIA INF PILOTO D\AVIÃO";"3104000001745";120;A;P;"";3;""
16547255192;"ASA+BORBOLETA C\LED";"3104000001744";36;A;P;"";-4;""
16547238800;"FANTASIA INF SEREIA";"3104000001743";100;A;P;"";29;""
16547235962;"FANTASIA INF SOLDADO";"3104000001742";120;A;P;"";2;""
16547218132;"FANTASIA INF MINEI";"3104000001741";36;A;P;"";22;""
16547210629;"LUVA BABY";"3104000001740";12;A;P;"";9;""
16547199085;"CONJUNTO MULHER MARAVILHA";"3104000001739";24;A;P;"";51;""
16547175208;"GRANULADO FAKE";"3104000001738";6;A;P;"";9;""
16547163427;"BONE BABY";"3104000001737";12;A;P;"";-2;""
16547159864;"GALHO ORQUIDEA PROMOCÃO";"3104000001736";6;A;P;"";1;""
16546611689;"GARRAFA MALUCA";"3104000001734";27;A;P;"";0;""
16546452178;"ARQUINHO MALUCO";"3104000001733";27;A;P;"";0;""
16546332266;"ENFEITE DE NATAL";"3104000001732";12;A;P;"";6;""
16546168432;"KIT VIAGEM PRO";"3104000001731";24;A;P;"";0;""
16545500124;"ASA D/ BORBOLETA PROMOCÃO";"3104000001730";17;A;P;"";1;""
16545149818;"MEIA MALUCA PREMIUM";"3104000001729";27;A;P;"";33;""
16545133462;"COLAR AVAIANO";"3104000001728";17;A;P;"";-6;""
16544910303;"MEIA MALUCA PERSONALIZADA";"3104000001727";24;A;P;"";-1;""
16544614641;"KIT CENOURINHA";"3104000001726";12;A;P;"";1;""
16544609391;"FOLHA CEREJA";"3104000001724";6;A;P;"";-5;""
16544551448;"FANTASIA INF COM LED";"3104000001723";60;A;P;"";93;""
16544529625;"FANTASIA INF";"3104000001722";60;A;P;"";51;""
16544449164;"PALHA";"3104000001721";12;A;P;"";64;""
16544433307;"FANTASIA INF MENINA";"3104000001720";96;A;P;"";-4;""
16544421273;"MINI FLOR";"3104000001719";6;A;P;"";24;""
16544353688;"KIT MILHO+ OVINHO";"3104000001718";6;A;P;"";-47;""
16544205516;"SAPATINHO BABY INF";"3104000001717";24;A;P;"";9;""
16544202756;"FANTASIA INF MOANA";"3104000001716";72;A;P;"";8;""
16544201595;"FANTASIA INF ARLERQUINA PREMIUM";"3104000001715";120;A;P;"";3;""
16544200352;"FANTASIA INF JASMINE";"3104000001714";120;A;P;"";2;""
16544163807;"SAIA TULE METALIZADO";"3104000001713";24;A;P;"";29;""
16544162990;"ADESIVO DE ROSTO";"3104000001712";12;A;P;"";1059;""
16544134934;"FANTASIA INF DENTISTA";"3104000001711";120;A;P;"";3;""
16544126254;"FANTASIA INF PALHAÇO";"3104000001710";100;A;P;"";24;""
16544105034;"FANTASIA INF SININHO";"3104000001708";100;A;P;"";1;""
16544081426;"ROUPA SUPER HEROI S/ MANGA";"3104000001707";48;A;P;"";58;""
16544080147;"ROUPA SUPER HEROI C/ MANGA";"3104000001706";96;A;P;"";17;""
16544078922;"FANTASIA INF CAVALEIRO";"3104000001705";120;A;P;"";-1;""
16544078523;"FANTASIA INF PETER PAN";"3104000001704";120;A;P;"";2;""
16544076487;"ASA+ARQUINHO UNICORNIO";"3104000001703";36;A;P;"";71;""
16544073807;"FANTASIA INF PRINCESA";"3104000001702";100;A;P;"";9;""
16544072123;"CAPA DA FROZEN";"3104000001701";48;A;P;"";17;""
16544067219;"FANTASIA INF MEDICO";"3104000001700";120;A;P;"";5;""
16544065818;"FANTASIA INF BOMBEIRO";"3104000001699";120;A;P;"";0;""
16544065345;"FANTASIA INF UNICORNIO";"3104000001698";120;A;P;"";7;""
16544063500;"FANTASIA INF MINEY";"3104000001697";48;A;P;"";18;""
16544060983;"FANTASIA INF BRANCA DE NEVE";"3104000001696";100;A;P;"";10;""
16544059380;"FANTASIA INF ASTRONAUTA";"3104000001695";120;A;P;"";1;""
16544058383;"FANTASIA INF ARLERQUINA";"3104000001694";72;A;P;"";3;""
16544057417;"FANTASIA INF LADYBUG";"3104000001693";72;A;P;"";4;""
16543973199;"SOMBRA NEON";"3104000001692";12;A;P;"";178;""
16543967515;"ARAME DE CABELO MALUCO";"3104000001691";12;A;P;"";-76;""
16543958614;"MEIA MALUCA";"3104000001690";36;A;P;"";111;""
16543958197;"MEIA MALUCA STITCH";"3104000001689";48;A;P;"";11;""
16543926929;"TAPA MAMILO SEXY";"3104000001688";12;A;P;"";21;""
16543922763;"CAPSULA ESTIMULANTE SEXY";"3104000001687";12;A;P;"";1;""
16543918306;"KIT OCULOS + LAÇO";"3104000001686";24;A;P;"";67;""
16543915084;"BARALHO SUPER EROTICO SEXY";"3104000001685";17;A;P;"";3;""
16543913952;"MEL HONEY SEXY";"3104000001684";17;A;P;"";20;""
16543909834;"ACESSORIO INFANTIL PREMIUM";"3104000001683";17;A;P;"";51;""
16543909026;"ROLETA SEXY";"3104000001682";24;A;P;"";10;""
16543906926;"VIBRADOR MULVELOCIDADE SEXY";"3104000001681";36;A;P;"";2;""
16543904929;"FUNIL SEXY";"3104000001680";12;A;P;"";9;""
16543899458;"ESTIMULANTE DE CLITORIS SEXY";"3104000001679";36;A;P;"";15;""
16543850135;"KIT UNHA+PULSEIRA INF";"3104000001678";12;A;P;"";13;""
16543843766;"KIT PENTE+ESPELHO";"3104000001677";12;A;P;"";6;""
16543821142;"BATOM MORANGUINHO";"3104000001676";6;A;P;"";11;""
16543805266;"ESTIMULANTE PREMIUM SEXY";"3104000001675";17;A;P;"";1;""
16543787988;"BODY SEXY";"3104000001674";27;A;P;"";6;""
16543787095;"GRAMPO P/SEIOS SEXY";"3104000001673";12;A;P;"";2;""
16543776912;"CHICOTE SEXY";"";12;A;P;"";;""
16543533646;"JOGO DE SEDUCÃO SEXY";"3104000001671";36;A;P;"";10;""
16543430962;"VASO CENTRO DE MESA";"3104000001670";60;A;P;"";1;""
16543115207;"PRESILHAS INFANTIL";"3104000001669";12;A;P;"";9;""
16542655654;"FOFOLETE";"3104000001667";12;A;P;"";-6;""
16541739590;"BATOM PROMOCÃO";"3104000001663";6;A;P;"";-9;""
16541732725;"SOMBRA PROMOCÃO";"3104000001661";6;A;P;"";2;""
16541709130;"LIP BALM PROMOCÃO";"3104000001660";6;A;P;"";1;""
16541699528;"GLOSS PROMOCÃO";"3104000001659";6;A;P;"";17;""
16541696021;"CORRETIVO PROMOCÃO";"3104000001658";6;A;P;"";5;""
16541693741;"BASE PROMOÇÃO";"3104000001657";6;A;P;"";7;""
16541680046;"BATOM LIQUIDO MATE PROMOCÃO";"3104000001656";6;A;P;"";9;""
16541544078;"UNHA POSTICA PROMOCÃO";"3104000001655";6;A;P;"";2;""
16541474123;"QUADRO DE CERTIFICADO";"3104000001653";24;A;P;"";54;""
16541473375;"OCULOS DE SOL PROMOCÃO";"3104000001652";12;A;P;"";1;""
16541439745;"SANDALIA INF PREMIUM";"310400001111";17;A;P;"";0;""
16541388523;"KIT MISSANGA";"3104000001650";24;A;P;"";0;""
16541082375;"LAÇO CABELO NATAL";"3104000001649";12;A;P;"";13;""
16541059210;"KIT FANTASIA C/ 2";"3104000001648";24;A;P;"";33;""
16541053170;"KIT FANTASIA C/ 3";"3104000001647";36;A;P;"";-1;""
16541025229;"CHAPEU DE BRUXA PREMIUM";"3104000001644";24;A;P;"";11;""
16540617319;"ARQUINHO MINEY";"3104000001641";12;A;P;"";41;""
16540616226;"ARQUINHO BRUXA";"3104000001640";12;A;P;"";4;""
16540610111;"CAPETINHA STRASS";"3104000001639";12;A;P;"";30;""
16540591155;"CHAPEU DE BRUXA";"3104000001638";12;A;P;"";262;""
16540587166;"ARQUINHO BRUXA C/ LED";"3104000001637";17;A;P;"";5;""
16540586126;"VEL DE BRUXA";"3104000001636";12;A;P;"";3;""
16540563204;"MASCARA PANICO";"3104000001635";12;A;P;"";20;""
16540541206;"ARQUINHO CAPETINHA";"3104000001634";17;A;P;"";70;""
16540539091;"CAPA DE BRUXA";"3104000001633";12;A;P;"";204;""
16540530439;"ARQUINHO COELHO";"3104000001632";12;A;P;"";40;""
16540516783;"ARQUINHO ESTRELAS";"3104000001631";17;A;P;"";11;""
16540515362;"ARQUINHO SOL";"3104000001630";12;A;P;"";22;""
16540507428;"ARQUINHO BRILHANTE";"3104000001629";12;A;P;"";3;""
16540499847;"KIT COELHINHO";"3104000001628";24;A;P;"";25;""
16540351102;"SAIA TULE ADULTO";"3104000001627";24;A;P;"";233;""
16540349721;"SAIA TULE INFANTIL";"3104000001626";24;A;P;"";360;""
16540307498;"SAIA  HALLOWEEN";"3104000001625";24;A;P;"";17;""
16540304658;"FANTASIA ASA";"3104000001624";24;A;P;"";49;""
16540301086;"FANTASIA GOLD";"3104000001623";48;A;P;"";41;""
16540292974;"FANTASIA PREMIUN";"3104000001622";36;A;P;"";15;""
16540210099;"CHINELO INFANTIL PREMIUM";"3104000001621";24;A;P;"";1;""
16540209450;"SANDÁLIA INF GOLD";"3104000001620";27;A;P;"";31;""
16540207894;"CHINELO INF PERSONAGEM";"3104000001619";17;A;P;"";64;""
16540207017;"CHINELO SLIDE INF";"3104000001618";27;A;P;"";119;""
16540205845;"SANDÁLIA INF";"3104000001617";24;A;P;"";135;""
16540204678;"CROCS INFANTIL";"3104000001616";36;A;P;"";70;""
16540203942;"CROCS BABY";"3104000001615";27;A;P;"";38;""
16540202820;"TÊNIS INF";"3104000001614";36;A;P;"";114;""
16540200966;"SANDÁLIA INF PREMIUM";"3104000001613";36;A;P;"";296;""
16540192391;"CREME DE PENTEAR PROMOÇÃO";"3104000001611";8;A;P;"";-10;""
16540032047;"KIT ESCOVA";"3104000001610";36;A;P;"";7;""
16540031295;"KIT PENTE PREMIUM";"3104000001609";36;A;P;"";6;""
16540030047;"KIT BOTONS 12";"3104000001608";12;A;P;"";19;""
16540014904;"CORTADOR DE CUTICULA";"3104000001607";12;A;P;"";10;""
16540010890;"BUCHINHAS C/CABELO INFANTIL";"3104000001606";12;A;P;"";91;""
16540006347;"BOBS DE CABELO";"3104000001605";12;A;P;"";29;""
16539970264;"KIT BOTONS";"3104000001604";24;A;P;"";79;""
16539822514;"DESODORANTE INTIMO BABASOUL";"3104000001603";24;A;P;"";4;""
16539798743;"VOVOZINHA";"3104000001602";6;A;P;"";243;""
16539723331;"REPARADOR DE PONTAS";"3104000001601";17;A;P;"";11;""
16539722150;"MASCARA CARVÃO ATIVADO";"3104000001600";12;A;P;"";19;""
16539720654;"GEL DE SOBRANCELHA";"3104000001599";17;A;P;"";42;""
16539719642;"PERFUME DE CABELO";"3104000001598";12;A;P;"";15;""
16539718915;"GLOSS TRIPLO";"3104000001597";24;A;P;"";8;""
16539717484;"COLA DE CÍLIOS MACRILAN";"3104000001596";17;A;P;"";26;""
16539617640;"PALETA DE SOBRANCELHA";"3104000001595";12;A;P;"";11;""
16539614129;"PROTETOR SOLAR";"3104000001594";36;A;P;"";30;""
16539606566;"SABONETE FACIAL BASTÃO";"3104000001593";24;A;P;"";3;""
16539579935;"CONJUNTO FEM. TAM.1";"3104000001592";24;A;P;"";3;""
16539546923;"KIT FOFOLETE C/12";"3104000001591";144;A;P;"";1;""
16539393062;"MINI PREGADOR";"3104000001590";12;A;P;"";10;""
16539386871;"PRENDEDOR DE PLASTICO";"3104000001589";12;A;P;"";23;""
16539324406;"ILUMINADOR D/ BURRIFAR";"3104000001588";24;A;P;"";31;""
16539323196;"PALETA DE SOMBRAS GOLD";"3104000001587";17;A;P;"";3;""
16539320912;"COLA DE UNHAS POSTIÇAS";"3104000001586";12;A;P;"";36;""
16539307090;"SOMBRA P/ SOMBRANCELHA";"3104000001585";12;A;P;"";28;""
16539299753;"MODELADORA D/ SOMBRANCELHA";"3104000001584";12;A;P;"";4;""
16539297994;"LIP GLOSS";"3104000001583";12;A;P;"";-21;""
16539285580;"CONJUNTO MASC. TAM.2";"3104000001582";24;A;P;"";43;""
16539284954;"CONJUNTO MASC. TAM.3";"3104000001581";24;A;P;"";16;""
16539242842;"ESCOVA POLVO";"3104000001580";12;A;P;"";-1;""
16539230047;"CONJUNTO MASC. TAM.8";"3104000001579";24;A;P;"";47;""
16539229317;"CONJUNTO MASC. TAM.6";"3104000001578";24;A;P;"";30;""
16539228574;"CONJUNTO MASC. TAM.10";"3104000001577";24;A;P;"";57;""
16539226884;"CONJUNTO MASC. TAM.4";"3104000001576";24;A;P;"";30;""
16539225362;"CONJUNTO FEM. TAM.4";"3104000001575";24;A;P;"";118;""
16539224559;"CONJUNTO FEM. TAM.3";"3104000001574";24;A;P;"";135;""
16539223702;"CONJUNTO FEM. TAM.8";"3104000001573";24;A;P;"";116;""
16539222613;"CONJUNTO FEM. TAM.2";"3104000001572";24;A;P;"";139;""
16539195391;"CONJUNTO FEM. TAM.6";"3104000001571";24;A;P;"";116;""
16539192149;"CONJUNTO FEM. TAM.10";"3104000001570";24;A;P;"";61;""
16538383540;"CANETINHAS";"3104000001567";12;A;P;"";28;""
16536389865;"SUPORTE PLASTICO C/2";"3104000001566";12;A;P;"";2;""
16536333428;"OCULOS DE SOL GOLD";"3104000001999";36;A;P;"";-1;""
16536290700;"TRAVESSEIRO";"3104000001565";17;A;P;"";21;""
16534456913;"CABO CARREGADOR USB-C LIGHTNING";"3104000001564";24;A;P;"";75;""
16534317558;"PINGENTE P/CELULAR";"3104000001563";12;A;P;"";2;""
16534263400;"PROTETOR CABO D/CARREGADOR";"3104000001562";12;A;P;"";68;""
16534244531;"PROTETOR FONTE CARREGADOR";"3104000001561";12;A;P;"";3;""
16533652937;"ABAJUR DE UNICORNIO";"3104000001560";24;A;P;"";4;""
16533608799;"BOIA ROSQUINHA PREMIUM";"3104000001559";27;A;P;"";10;""
16533498245;"BOIA COLETE";"3104000001558";24;A;P;"";-1;""
16533485199;"ESCOVA ELETRICA CABELO";"3104000001557";17;A;P;"";0;""
16533437501;"BOIA DE REDE";"3104000001556";27;A;P;"";46;""
16532647544;"BRACELETE ACRILICO";"3104000001555";12;A;P;"";119;""
16532581349;"TAMPA DE SILICONE C/6";"3104000001554";12;A;P;"";20;""
16532578778;"MINI GARFO P/PETISCO INFANTIL";"3104000001553";12;A;P;"";190;""
16532547811;"PEDRINHA DECORATIVA";"3104000001552";12;A;P;"";13;""
16532510823;"INSETOS COLEÇÃO";"3104000001551";24;A;P;"";9;""
16532495875;"RELOGIO DE PAREDE MAX";"3104000001550";60;A;P;"";2;""
16532493307;"RELOGIO DE PAREDE PREMIUM";"3104000001549";48;A;P;"";1;""
16532485843;"MAÇA DECORATIVA";"3104000001548";12;A;P;"";5;""
16532481025;"ESCOVA DE LAVAR ROUPA";"3104000001547";12;A;P;"";4;""
16532468189;"OVINHOS COLORIDOS";"3104000001546";12;A;P;"";15;""
16532452438;"ESCOVA DE DESCONTAMINAÇÃO";"3104000001545";24;A;P;"";12;""
16532451448;"KIT CARRINHO";"3104000001543";17;A;P;"";8;""
16532436630;"TEIA ARANHA PREMIUM";"3104000001542";24;A;P;"";28;""
16532420723;"BRINQUEDO ARANHA";"3104000001541";12;A;P;"";39;""
16532419110;"TEIA ARANHA";"3104000001540";12;A;P;"";27;""
16532417396;"ARQUINHO ARANHA";"3104000001539";17;A;P;"";20;""
16532353140;"TIARA DE PANO";"3104000001538";12;A;P;"";75;""
16532350286;"LENÇO DE CABELO";"3104000001537";12;A;P;"";64;""
16532339440;"KIT MEU BEBE";"3104000001536";24;A;P;"";4;""
16532335425;"ANIMAL DE BRINQUEDO PREMIUM";"3104000001535";17;A;P;"";38;""
16532332230;"BRIQUEDO  MAGNETICOS";"3104000001534";24;A;P;"";20;""
16532317985;"PALETA DE CONTORNO";"3104000001533";12;A;P;"";4;""
16532313254;"DESENHO MAGICO";"3104000001532";12;A;P;"";4;""
16531905559;"COLAR DE PEROLA SEXY";"3104000001531";12;A;P;"";-2;""
16531874451;"SACO A VACUO 60X80 INOVA";"3104000001530";17;A;P;"";68;""
16531852257;"PULSEIRA SMART METAL";"3104000001529";60;A;P;"";1;""
16531830184;"QUADRO MAG. GELADEIRA";"3104000001528";12;A;P;"";102;""
16531828926;"AGENDA";"3104000001527";24;A;P;"";134;""
16531320936;"CONJUNTO LINGERIE PREMIUM";"3104000001525";36;A;P;"";-3;""
16530998875;"ARGILA VERMELHA";"3104000001524";12;A;P;"";5;""
16530994880;"ARGILA ROXA";"3104000001523";12;A;P;"";3;""
16530990061;"ARGILA AZUL";"3104000001522";12;A;P;"";2;""
16530891411;"CREME ROSA MOSQUETA";"3104000001521";12;A;P;"";2;""
16530834187;"BASE PROMOÇÃO VIVAI 4,00";"7898715810310";4;A;P;"";126;""
16530389018;"KIT C/10 DE VIAGEM";"3104000001520";24;A;P;"";1;""
16529917667;"SUPORTE P/PAPEL HIG DUPLO";"3104000001519";24;A;P;"";3;""
16529664189;"TIARA DE FLOR";"3104000001518";12;A;P;"";-2;""
16529440710;"GANCHO DE PORTA";"3104000001517";17;A;P;"";4;""
16528929477;"VASO ALUMINIO D/ PLANTA";"3104000001516";12;A;P;"";11;""
16528800604;"SPRAY D/ AZEITE";"3104000001515";24;A;P;"";6;""
16528772957;"BOLSA PRAIA TROPICAL";"3104000001514";24;A;P;"";14;""
16528713839;"KIT VIAGEM C/6 PEÇAS";"3104000001513";24;A;P;"";60;""
16528659643;"KIT PINCEL P/ MAQUIAGEM PREMIUM";"3104000001512";24;A;P;"";29;""
16528607589;"BOLSA DE PRAIA PROMOÇÃO";"3104000001511";12;A;P;"";5;""
16528157109;"KIT PINCEL P/ MAQUIAGEM";"3104000001510";12;A;P;"";232;""
16528112877;"PRESERVATIVO SEX";"3104000001508";12;A;P;"";4;""
16527895991;"GEL ESFOLIANTE PEDRAS VULCÂNICAS - ISIS";"3104000001506";17;A;P;"";32;""
16527882070;"SABONETE FACIAL ACIDO SALICÍLICO - ISIS";"3104000001505";12;A;P;"";15;""
16527873268;"SABONETE FACIAL 3X1 - ISIS";"3104000001504";12;A;P;"";55;""
16527866265;"SABONETE VITAMINA C";"3104000001503";12;A;P;"";14;""
16527828989;"BANDEJA DECORATIVA";"3104000001502";24;A;P;"";1;""
16527826775;"CANETA P/SOMBRANCELHA";"3104000001501";12;A;P;"";63;""
16527807170;"SABONETE PRÉ MAQUIAGEM - ISIS";"3104000001486";12;A;P;"";66;""
16527797757;"NOCUCEDIM SEX";"3104000001500";12;A;P;"";24;""
16527796028;"PLUG METAL PREMIUM SEXY";"3104000001499";48;A;P;"";46;""
16527794461;"JOGO DE STRIP TEASE SEX";"3104000001498";36;A;P;"";-1;""
16527794149;"GEL P/ MASSAGEM CORPORAL SEX";"3104000001497";12;A;P;"";135;""
16527793700;"VEMVARA SEX";"3104000001496";12;A;P;"";2;""
16527793339;"SUPERMEN SEX";"3104000001495";12;A;P;"";1;""
16527792495;"DOMINADINHO SEX";"3104000001494";12;A;P;"";1;""
16527792192;"SEJAFODA SEX";"3104000001493";12;A;P;"";-3;""
16527791196;"INCRIVEL DURAO SEX";"3104000001492";12;A;P;"";1;""
16527790733;"NABUCETIM SEX";"3104000001491";12;A;P;"";7;""
